X	Y_20180224_15102_10_11_s_g	Y_20180224_15102_10_1g	Y_20180224_15102_10_2g	Y_20180224_15102_10_4g	Y_20180224_15102_10_5g	Y_20180224_15102_10_6g	Y_20180224_15102_11_11g	Y_20180224_15102_11_1_s_g	Y_20180224_15102_11_3g	Y_20180224_15102_11_6g	Y_20180224_15102_11_8g	Y_20180224_15102_11_9g	Y_20180224_15102_12_10g	Y_20180224_15102_12_11g	Y_20180224_15102_12_12g	Y_20180224_15102_12_16g	Y_20180224_15102_12_1g	Y_20180224_15102_12_2g	Y_20180224_15102_12_5g	Y_20180224_15102_12_6g	Y_20180224_15102_12_7g	Y_20180224_15102_13_14g	Y_20180224_15102_13_1g	Y_20180224_15102_13_3g	Y_20180224_15102_13_5g	Y_20180224_15102_13_6g	Y_20180224_15102_13_7g	Y_20180224_15102_13_8g	Y_20180224_15102_14_1g	Y_20180224_15102_14_2g	Y_20180224_15102_14_3g	Y_20180224_15102_14_4g	Y_20180224_15102_14_6g	Y_20180224_15102_14_7_s_g	Y_20180224_15102_15_11g	Y_20180224_15102_15_12g	Y_20180224_15102_15_13g	Y_20180224_15102_15_14g	Y_20180224_15102_15_15g	Y_20180224_15102_15_2_S_g	Y_20180224_15102_15_4g	Y_20180224_15102_15_5g	Y_20180224_15102_15_6g	Y_20180224_15102_15_7g	Y_20180224_15102_15_8_S_g	Y_20180224_15102_15_9g	Y_20180224_15102_16_1g	Y_20180224_15102_16_3g	Y_20180224_15102_16_4g	Y_20180224_15102_16_5g	Y_20180224_15102_16_6g	Y_20180224_15102_16_7g	Y_20180224_15102_16_8g	Y_20180224_15102_17_6g	Y_20180224_15102_18_4g	Y_20180224_15102_18_6g	Y_20180224_15102_19_1g	Y_20180224_15102_19_2g	Y_20180224_15102_19_3g	Y_20180224_15102_19_4g	Y_20180224_15102_19_5g	Y_20180224_15102_19_6g	Y_20180224_15102_19_7g	Y_20180224_15102_19_8g	Y_20180224_15102_19_9g	Y_20180224_15102_1_1g	Y_20180224_15102_1_2g	Y_20180224_15102_1_3_s_g	Y_20180224_15102_1_4g	Y_20180224_15102_20_10g	Y_20180224_15102_20_12g	Y_20180224_15102_20_3g	Y_20180224_15102_20_4_S_g	Y_20180224_15102_20_5g	Y_20180224_15102_20_6g	Y_20180224_15102_20_8g	Y_20180224_15102_21_3g	Y_20180224_15102_21_4g	Y_20180224_15102_21_5g	Y_20180224_15102_21_8g	Y_20180224_15102_22_1g	Y_20180224_15102_22_2g	Y_20180224_15102_22_3g	Y_20180224_15102_22_4_S_g	Y_20180224_15102_22_5g	Y_20180224_15102_23_1g	Y_20180224_15102_23_4g	Y_20180224_15102_23_5g	Y_20180224_15102_23_6g	Y_20180224_15102_23_7g	Y_20180224_15102_23_9g	Y_20180224_15102_24_1g	Y_20180224_15102_24_3g	Y_20180224_15102_24_4g	Y_20180224_15102_24_5g	Y_20180224_15102_24_6g	Y_20180224_15102_25_10g	Y_20180224_15102_25_11g	Y_20180224_15102_25_12g	Y_20180224_15102_25_13g	Y_20180224_15102_25_14g	Y_20180224_15102_25_15g	Y_20180224_15102_25_3g	Y_20180224_15102_25_4g	Y_20180224_15102_25_7g	Y_20180224_15102_25_8g	Y_20180224_15102_25_9g	Y_20180224_15102_26_10g	Y_20180224_15102_26_2g	Y_20180224_15102_26_3g	Y_20180224_15102_26_5g	Y_20180224_15102_26_6g	Y_20180224_15102_26_7g	Y_20180224_15102_27_10g	Y_20180224_15102_27_11g	Y_20180224_15102_27_12g	Y_20180224_15102_27_1g	Y_20180224_15102_27_3g	Y_20180224_15102_27_6g	Y_20180224_15102_27_9g	Y_20180224_15102_28_11_S_g	Y_20180224_15102_28_12g	Y_20180224_15102_28_13g	Y_20180224_15102_28_14g	Y_20180224_15102_28_15g	Y_20180224_15102_28_5g	Y_20180224_15102_28_6g	Y_20180224_15102_28_7g	Y_20180224_15102_28_8g	Y_20180224_15102_29_1g	Y_20180224_15102_29_5g	Y_20180224_15102_2_2g	Y_20180224_15102_2_3g	Y_20180224_15102_2_4g	Y_20180224_15102_2_5_s_g	Y_20180224_15102_2_6g	Y_20180224_15102_2_7g	Y_20180224_15102_3_1g	Y_20180224_15102_3_3g	Y_20180224_15102_3_4g	Y_20180224_15102_3_5g	Y_20180224_15102_3_6g	Y_20180224_15102_4_10g	Y_20180224_15102_4_11g	Y_20180224_15102_4_1g	Y_20180224_15102_4_3g	Y_20180224_15102_4_5g	Y_20180224_15102_4_7g	Y_20180224_15102_4_8g	Y_20180224_15102_4_9_s_g	Y_20180224_15102_5_1g	Y_20180224_15102_5_2g	Y_20180224_15102_5_3g	Y_20180224_15102_5_5g	Y_20180224_15102_6_1g	Y_20180224_15102_6_2g	Y_20180224_15102_6_5g	Y_20180224_15102_6_6g	Y_20180224_15102_6_7g	Y_20180224_15102_7_1g	Y_20180224_15102_7_2g	Y_20180224_15102_7_3_s_g	Y_20180224_15102_7_4g	Y_20180224_15102_7_5g	Y_20180224_15102_7_6g	Y_20180224_15102_7_8g	Y_20180224_15102_8_10g	Y_20180224_15102_8_1g	Y_20180224_15102_8_2g	Y_20180224_15102_8_3g	Y_20180224_15102_8_5g	Y_20180224_15102_8_6_s_g	Y_20180224_15102_8_7g	Y_20180224_15102_8_8g	Y_20180224_15102_9_2g	Y_20180224_15102_9_3g	Y_20180224_15102_9_4g	Y_20180224_15102_9_5g	Y_20180224_15102_9_6_s_g	Y_20180224_15102_9_7g
2.9353	48243.922	37060.953	47522.973	39881.965	34016.996	32529.705	64592.488	42320.176	35382.719	71089.93	NaN	41971.168	37629.926	NaN	40676.414	40204.953	38323.617	33000.949	NaN	36161.32	37432.152	NaN	37079.102	NaN	49366.16	NaN	NaN	39648.855	57245.387	40620.496	93450.07	40953.004	39829.98	34769.891	NaN	NaN	NaN	46405.375	40380.961	51932.57	NaN	37750.031	60920.285	65797.008	NaN	42051.113	51007.344	52904.672	65866.812	35510.039	NaN	31872.471	43636.805	56803.695	35681.684	40214.129	39604.332	NaN	40423.734	49365.191	NaN	36777.07	NaN	NaN	127719.211	NaN	66944.109	42056.043	31950.277	39462.973	NaN	45584.211	55586.164	39868.387	41860.957	NaN	NaN	NaN	100447.203	49407.473	NaN	NaN	69058.039	42657.961	48859.215	48547.816	37122.285	35874.391	37435.699	NaN	NaN	36333.68	112163.016	41806.516	35477.527	37538.57	NaN	62769.32	NaN	NaN	71889.211	36352.867	35113.496	38469.73	46817.496	NaN	35358.535	NaN	43702.293	38301.23	39520.461	37867.895	40489.215	48837.461	NaN	NaN	39893.293	39727.008	35063.598	73970.695	73330.742	NaN	NaN	NaN	NaN	40075.246	38703.727	46816.035	37633.746	35050.258	41388.488	44977.352	43683.137	59392.586	42213.469	51180.988	40939.242	NaN	38561.789	30937.822	46240.73	45904.004	39707.234	36216.621	38738.941	36377.84	66512.156	36956.883	37779.219	56200.812	37500.066	54367.105	74087.992	NaN	47544.34	39392.039	75201.648	NaN	48150.34	NaN	38099.191	37379.898	NaN	NaN	41522.836	37710.059	44316.012	33494.414	NaN	36587.168	131294.375	37585.223	NaN	38151.938	48564.105	64494.844	39518.855	42505.855	41120.117	43899.863
3.0687	47167.715	39660.285	45535.695	36396.258	34385.652	33886.91	49884.172	42907.738	36351.02	74396.602	NaN	39733.945	39107.707	NaN	41298.871	41135.418	41828.73	32191.076	NaN	38847.434	37306.379	NaN	40590.047	NaN	NaN	NaN	NaN	39577.91	45456.559	48621.344	78054.469	40103.91	40636.715	36927.609	NaN	NaN	NaN	40947.551	35202.891	56535.727	NaN	44333.934	48928.332	81780.422	NaN	52500.301	59798.438	43044.707	75191.023	34920.68	NaN	33633.785	53356	56208.648	36005.316	41727.262	39468.133	NaN	NaN	41662.949	NaN	36401.148	NaN	NaN	142916	NaN	93586.031	40094.227	33145.773	40230.121	NaN	52943.562	NaN	44250.277	40821.289	NaN	NaN	NaN	158170.219	48308.18	NaN	NaN	71530.484	41412.094	52223.879	62310.977	37732.504	40658.062	37311.031	NaN	NaN	36725.938	157164.125	44519.125	35009.559	37527.691	NaN	67461.297	NaN	NaN	70215.047	35988.457	33599.234	36364.078	59027.883	NaN	35317.883	NaN	50502.867	39520.613	40221.582	38232.41	40658.883	NaN	NaN	NaN	40120.961	40662.203	36360.879	88640.609	57301.117	NaN	NaN	NaN	NaN	41235.305	NaN	NaN	37771.828	37474.098	50450.59	59952.672	52130.598	55918.355	59836.855	44953.113	40911.516	NaN	42996.922	34626.797	48953.785	54635.98	40762.562	35886.094	38662.332	35246.82	61718.562	36584.551	37227.875	44245.031	35953.652	46891.508	60894.648	NaN	41949.031	45702.629	65389.484	NaN	NaN	NaN	36013.043	36433.02	NaN	NaN	NaN	42378.492	NaN	31961.037	NaN	35448.012	80734.266	38050.602	NaN	37591.566	NaN	75410.18	41267.41	42021.855	40192.281	56946.324
3.2021	47305.406	42529.984	NaN	NaN	35310.008	32546.723	43340.012	42200.449	38224.289	64097.93	NaN	39191.199	45382.559	NaN	40301.078	42090.668	48988.453	36817.758	NaN	39252.625	37636.289	NaN	47477.258	NaN	NaN	NaN	NaN	40341.465	40049.078	66161.219	56353.855	41740.945	45636.043	35768.266	NaN	NaN	NaN	NaN	NaN	51655.688	NaN	49878.617	43595.039	72948.5	NaN	73718.281	56966.266	NaN	64784.465	35472.078	NaN	33314.422	55054.656	50527.531	39323.352	45041.227	38740.902	NaN	NaN	NaN	NaN	35886.41	NaN	NaN	103743.359	NaN	104938.742	39047.91	33943.133	38406.152	NaN	76228.602	NaN	51687.242	40748.48	NaN	NaN	NaN	169620.812	44163.688	NaN	NaN	54256.145	40675.887	45375.047	81483.094	41611.672	51595.312	40287.078	NaN	NaN	37263.105	152055.562	46440.684	36080.598	38426.934	NaN	52992.738	NaN	NaN	53973.027	36433.336	34349.102	37480.746	56825.309	NaN	35414.262	NaN	65483.562	41431.77	40340.848	40156.961	41480.195	NaN	NaN	NaN	40839.605	42869.613	34333.723	77712.43	NaN	NaN	NaN	NaN	NaN	42309.258	NaN	NaN	37428.883	40452.797	61775.984	69098.703	64244.445	45344.582	79628.453	NaN	40289.809	NaN	48580.336	44731.891	47868.156	75741.453	39352.547	35172.898	39904.922	37357.207	47875.234	41493.812	40703.02	NaN	36591.113	43058.773	48356.699	NaN	NaN	48099.797	51237.645	NaN	NaN	NaN	NaN	36583.953	NaN	NaN	NaN	48356.016	NaN	32441.65	NaN	36591.465	54863.773	38111.23	NaN	38539.754	NaN	NaN	39824.391	42363.258	39342.207	87188.219
3.3356	46841.418	46190.883	NaN	NaN	36780.723	33550.906	NaN	43377.738	40986.766	66006.102	NaN	39382.094	58153.797	NaN	40336.75	43172.984	62029.238	43634.027	NaN	41014.238	43436.859	NaN	60232.773	NaN	NaN	NaN	NaN	39057.801	NaN	78770.031	NaN	41389.25	56790.551	34530.156	NaN	NaN	NaN	NaN	NaN	42570.055	NaN	44872.711	NaN	52595.703	NaN	104271.367	47380.555	NaN	47879.125	34829.16	NaN	32463.789	43475.855	46482.199	46625.652	49807.641	40740.953	NaN	NaN	NaN	NaN	35725.508	NaN	NaN	65243.559	NaN	82263.469	38690.324	35372.117	38919.68	NaN	99732.008	NaN	62312.414	39470.121	NaN	NaN	NaN	117467.922	NaN	NaN	NaN	41727.547	41366.852	37888.582	87886.836	51348.438	64264.664	42193.711	NaN	NaN	36989.023	95466.117	45956.531	35146.555	39906.844	NaN	43315.934	NaN	NaN	41183.391	38106.227	33898.316	39913.562	46840.434	NaN	35317.801	NaN	68133.133	51021.102	42537.617	43784.031	41397.047	NaN	NaN	NaN	43455.152	49320.062	36186.523	58083.824	NaN	NaN	NaN	NaN	NaN	41333.105	NaN	NaN	38497.406	46387.633	61326.75	60426.094	66491.375	40106.109	76265.734	NaN	39390.117	NaN	54070.91	64191.848	45508.977	105403.453	43686.797	37691.105	40571.074	38502.273	43476.023	51856.758	48908.262	NaN	38766.23	39726.613	40905.375	NaN	NaN	42225.309	43713.312	NaN	NaN	NaN	NaN	38166.605	NaN	NaN	NaN	67051.766	NaN	33804.547	NaN	37836.578	44035.906	37368.387	NaN	43237.93	NaN	NaN	40870.059	45701.121	39757.918	115541.469
3.469	47609.242	56691.301	NaN	NaN	43948.129	33581.059	NaN	48121.691	51007.012	NaN	NaN	39024.387	66606.266	NaN	41580.02	41883.219	68172.891	50681.352	NaN	47049.191	53023.5	NaN	63114.094	NaN	NaN	NaN	NaN	39073.508	NaN	65734.844	NaN	40531.082	63435.227	36023.977	NaN	NaN	NaN	NaN	NaN	41078.875	NaN	39731.484	NaN	44319.109	NaN	103431.297	40473.414	NaN	41446.887	34440.008	NaN	35242.543	37220.531	NaN	57390.453	58312.039	41313.316	NaN	NaN	NaN	NaN	34183.48	NaN	NaN	48332.383	NaN	55742.41	38020.027	36113.645	39061.457	NaN	93538.688	NaN	61467.965	41464.73	NaN	NaN	NaN	73142.305	NaN	NaN	NaN	35987.07	45598.121	36824.812	68809.32	77391.953	63436.793	45373.031	NaN	NaN	36709.566	61684.516	51366.645	35603.395	46251.223	NaN	40497.141	NaN	NaN	38234.59	44622.883	37263.617	38105.141	41232.051	NaN	36449.559	NaN	52028.98	71258.25	48638.051	53084.453	42450.215	NaN	NaN	NaN	52513.027	65341.754	37338.867	51290.531	NaN	NaN	NaN	NaN	NaN	42263.855	NaN	NaN	37754.363	65769.188	52452.531	47181.004	53094.766	NaN	56205.059	NaN	38094.559	NaN	48062.832	62126.293	45654.637	106208.883	48915.438	41462.781	39976.895	38494.914	NaN	70283.766	60380.148	NaN	41481.629	NaN	NaN	NaN	NaN	37217.168	NaN	NaN	NaN	NaN	NaN	35760.18	NaN	NaN	NaN	82193	NaN	34950.773	NaN	37873.066	40268.32	35458.371	NaN	54442.91	NaN	NaN	42885.863	55911.516	40134.797	102884.797
3.6024	49063.566	62806.574	NaN	NaN	60574.059	34914.645	NaN	58979.688	63792.027	NaN	NaN	38717.906	58982.68	NaN	46686.023	45076.898	56337.109	42639.625	NaN	59009.387	67989.039	NaN	50862.336	NaN	NaN	NaN	NaN	41493.883	NaN	48813.434	NaN	40737.168	55466.031	35444.309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85983.672	NaN	NaN	NaN	37016.262	NaN	36100.656	NaN	NaN	68855.93	64596.973	39450.062	NaN	NaN	NaN	NaN	35295.977	NaN	NaN	NaN	NaN	44922.684	38776.207	40815.164	40094.766	NaN	65710.734	NaN	49698.336	41585.566	NaN	NaN	NaN	66641.188	NaN	NaN	NaN	NaN	49160.297	NaN	54756.371	127711.297	49164.73	57035.285	NaN	NaN	35271.918	50860.855	60547.086	36954.078	55597.105	NaN	NaN	NaN	NaN	NaN	57043	42904.992	39519.508	36782.773	NaN	40475.113	NaN	43142.289	96788.984	57049.773	72265.234	48873.254	NaN	NaN	NaN	74356.391	80742.523	40161.523	NaN	NaN	NaN	NaN	NaN	NaN	48563.738	NaN	NaN	40008.543	99095.266	43687.324	NaN	43283.891	NaN	44086.691	NaN	43753.43	NaN	40549.145	49112.906	NaN	76504.586	62006.688	51298.789	42565.062	39738.32	NaN	77308.102	62451.137	NaN	52379.348	NaN	NaN	NaN	NaN	37339.195	NaN	NaN	NaN	NaN	NaN	36098.508	NaN	NaN	NaN	80661.328	NaN	39303.293	NaN	38964.93	NaN	37819.762	NaN	76043.57	NaN	NaN	44967.426	65747.039	40739.223	63509.066
3.7358	49319.508	55575.746	NaN	NaN	95951.664	33979.797	NaN	63782.215	65955.516	NaN	NaN	38594.48	45066.484	NaN	58059.27	46415.719	44039.578	35911.875	NaN	65584.43	72092.984	NaN	43703.793	NaN	NaN	NaN	NaN	43913.047	NaN	40735.934	NaN	43085.805	45029.527	35671.484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42501.711	NaN	43449.516	NaN	NaN	65480.363	57604.402	38556.91	NaN	NaN	NaN	NaN	36158.465	NaN	NaN	NaN	NaN	NaN	40657.422	51869.387	40732.117	NaN	47958.633	NaN	43570.59	43640.734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56170.75	NaN	NaN	158844	39404.895	88202.094	NaN	NaN	35434.859	NaN	65459.832	43810.699	53997.488	NaN	NaN	NaN	NaN	NaN	64977.895	59086.133	42701.859	NaN	NaN	51765.16	NaN	NaN	97574.273	64705.59	83345.219	59058.918	NaN	NaN	NaN	89939.445	75317.859	48598.277	NaN	NaN	NaN	NaN	NaN	NaN	63978.207	NaN	NaN	43679.73	99564	41013.203	NaN	40408.93	NaN	37971.391	NaN	47536.551	NaN	38653.941	38165.426	NaN	56112.742	78955.953	71043.242	45026.25	45645.371	NaN	70633.805	51606.566	NaN	59172.219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36661.762	NaN	NaN	NaN	64449.43	NaN	45829.469	NaN	40249.617	NaN	42750.125	NaN	100236.195	NaN	NaN	47670.723	59484.355	44811.523	43578.641
3.8692	47491.25	44557.031	NaN	NaN	139968.234	35258.562	NaN	62556.25	53841.949	NaN	NaN	38474.727	38732.797	NaN	64576.199	57082.184	NaN	32728.314	NaN	61867.613	59766.273	NaN	40531.988	NaN	NaN	NaN	NaN	52218.832	NaN	NaN	NaN	49883.727	39881.41	37988.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56625.113	NaN	57967.543	NaN	NaN	51330.66	47901.332	39233.477	NaN	NaN	NaN	NaN	39104.492	NaN	NaN	NaN	NaN	NaN	41110.953	77963.477	40973.961	NaN	41430.574	NaN	NaN	50714.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53745.43	NaN	NaN	121939.359	NaN	119921.391	NaN	NaN	35557.586	NaN	60231.301	56207.84	45139.812	NaN	NaN	NaN	NaN	NaN	58416.258	75832.031	52781.062	NaN	NaN	71162.93	NaN	NaN	70927.242	60072.836	70784.305	65784.625	NaN	NaN	NaN	74657.234	54684.953	62781.547	NaN	NaN	NaN	NaN	NaN	NaN	73134.75	NaN	NaN	49248.699	72010.508	NaN	NaN	NaN	NaN	37584.844	NaN	54940.145	NaN	NaN	NaN	NaN	46892.895	67969.359	85900.93	52540.449	52725.219	NaN	77704.711	42553.219	NaN	56516.273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35723.047	NaN	NaN	NaN	61872.379	NaN	51963.441	NaN	39729.371	NaN	53392.422	NaN	88727.016	NaN	NaN	57202.965	50592.598	52721.609	36150.559
4.0027	44638.605	39010.641	NaN	NaN	137067.016	36476.176	NaN	NaN	44162.125	NaN	NaN	39308.656	37103.18	NaN	58761.059	72660.992	NaN	30363.082	NaN	55234.117	51945.875	NaN	NaN	NaN	NaN	NaN	NaN	63582.188	NaN	NaN	NaN	56996.859	NaN	39023.242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64095.234	NaN	77308.156	NaN	NaN	43273.477	NaN	38972.125	NaN	NaN	NaN	NaN	48556.98	NaN	NaN	NaN	NaN	NaN	43126.48	96169.977	42154.246	NaN	NaN	NaN	NaN	73899.492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47104.605	NaN	NaN	72273.781	NaN	101070.406	NaN	NaN	35884.656	NaN	50291.391	60116.664	39193.746	NaN	NaN	NaN	NaN	NaN	46390.773	66494.594	68425.531	NaN	NaN	92476.406	NaN	NaN	49517.344	49645.672	53279.738	57255.125	NaN	NaN	NaN	53588.707	46001.68	62589.324	NaN	NaN	NaN	NaN	NaN	NaN	61214.961	NaN	NaN	60570.848	53895.727	NaN	NaN	NaN	NaN	NaN	NaN	52782.148	NaN	NaN	NaN	NaN	NaN	50309.945	78670.594	64388.98	53478.48	NaN	NaN	40788.684	NaN	44771.113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36615.262	NaN	NaN	NaN	NaN	NaN	47920.129	NaN	41109.012	NaN	70190.688	NaN	62514.129	NaN	NaN	81936.398	47831.688	63259.176	NaN
4.1361	45018.309	NaN	NaN	NaN	95989.445	38930.586	NaN	NaN	41340.105	NaN	NaN	39113.957	NaN	NaN	48067.797	81984.969	NaN	NaN	NaN	57547.691	49556.246	NaN	NaN	NaN	NaN	NaN	NaN	86339.359	NaN	NaN	NaN	62722.684	NaN	37697.91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56568.641	NaN	72717.234	NaN	NaN	NaN	NaN	41164.977	NaN	NaN	NaN	NaN	56734.336	NaN	NaN	NaN	NaN	NaN	50706.777	84807.625	41526.477	NaN	NaN	NaN	NaN	104847.555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51303.246	NaN	66334.031	NaN	NaN	35743.52	NaN	45454.559	50559.555	NaN	NaN	NaN	NaN	NaN	NaN	40474.664	48811.234	65817.453	NaN	NaN	85919.344	NaN	NaN	41926.016	43019.957	46224.117	46064.68	NaN	NaN	NaN	44392.43	NaN	47458.988	NaN	NaN	NaN	NaN	NaN	NaN	47040.469	NaN	NaN	58023.672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45242.414	NaN	NaN	NaN	NaN	NaN	45324.582	59009.059	70252.047	47232.562	NaN	NaN	NaN	NaN	40679.465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37273.926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39456.316	NaN	79450.219	NaN	48349.414	NaN	NaN	95703.336	50272.023	62122.34	NaN
4.2695	42713.117	NaN	NaN	NaN	NaN	38400.965	NaN	NaN	NaN	NaN	NaN	38868.965	NaN	NaN	41940	65109.883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92046.367	NaN	NaN	NaN	56475.098	NaN	37651.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43316.07	NaN	54083.074	NaN	NaN	NaN	NaN	40498.141	NaN	NaN	NaN	NaN	59203.477	NaN	NaN	NaN	NaN	NaN	66671.641	59401.148	42141.109	NaN	NaN	NaN	NaN	112908.672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47071.492	NaN	NaN	36798.68	NaN	44500.82	40638.277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39369.484	54172.562	NaN	NaN	61402.508	NaN	NaN	NaN	41294.852	NaN	41403.176	NaN	NaN	NaN	39950.48	NaN	38742.301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47907.609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40393.152	NaN	NaN	NaN	NaN	NaN	39497.355	45298.238	57971.836	41802.879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37789.613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40341.934	NaN	64260.285	NaN	46206.961	NaN	NaN	82623.195	NaN	49344.113	NaN
4.4029	41179.695	NaN	NaN	NaN	NaN	37344.383	NaN	NaN	NaN	NaN	NaN	40462.23	NaN	NaN	40516.043	51099.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73645.016	NaN	NaN	NaN	48667.91	NaN	38533.969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42200.07	NaN	NaN	NaN	NaN	41139.422	NaN	NaN	NaN	NaN	49568.641	NaN	NaN	NaN	NaN	NaN	71187.812	44976.73	45396.512	NaN	NaN	NaN	NaN	84706.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39489.168	NaN	NaN	40193.906	NaN	NaN	35967.539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43881	NaN	NaN	46622.008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43463.289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40745.828	NaN	NaN	NaN	NaN	NaN	NaN	38588.695	46453.133	40430.988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36665.824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42967.844	NaN	44330.508	NaN	NaN	NaN	NaN	64078.539	NaN	42376.988	NaN
4.5363	39858.672	NaN	NaN	NaN	NaN	38668.277	NaN	NaN	NaN	NaN	NaN	41265.883	NaN	NaN	38787.492	48906.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55314.008	NaN	NaN	NaN	NaN	NaN	38258.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38182.82	NaN	NaN	NaN	NaN	48755.391	NaN	NaN	NaN	NaN	48481.211	NaN	NaN	NaN	NaN	NaN	56814.219	NaN	56824.965	NaN	NaN	NaN	NaN	58334.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49085.746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40106.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41380.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37741.152	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49558.926	NaN	36981.863	NaN	NaN	NaN	NaN	62931.883	NaN	NaN	NaN
4.6698	41170.406	NaN	NaN	NaN	NaN	41611.086	NaN	NaN	NaN	NaN	NaN	44025.238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47062.75	NaN	NaN	NaN	NaN	NaN	37992.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59639.863	NaN	NaN	NaN	NaN	49732.207	NaN	NaN	NaN	NaN	NaN	46502.113	NaN	84939.797	NaN	NaN	NaN	NaN	46848.137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68596.867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39132.469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37327.688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58295.855	NaN	NaN	NaN	NaN	NaN	NaN	73056.195	NaN	NaN	NaN
